"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Nederlands","","1749381055","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","top 0010","","1749381077","0","12",
"packs","71","top 0025","","1749381077","0","12",
"packs","72","top 0050","","1749381077","0","12",
"packs","73","top 0100","","1749381077","0","12",
"packs","74","top 0250","","1749381077","0","12",
"packs","75","top 0500","","1749381077","0","12",
"packs","76","top 1000","","1749381077","0","12",
"packs","77","top 2500","","1749381077","0","12",
"packs","78","top 5000","","1749381077","0","12",
"cards","8559","volgend",".","75","0","1749381835","**volgend** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volgend/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volgend)","0"
"cards","8560","volledig",".","75","0","1749381835","**volledig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/volledig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=volledig)","0"
"cards","8561","voorbeeld",".","75","0","1749381835","**voorbeeld** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorbeeld/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorbeeld)","0"
"cards","8562","voorbij",".","75","0","1749381835","**voorbij** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorbij/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorbij)","0"
"cards","8563","voorzitter",".","75","0","1749381835","**voorzitter** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/voorzitter/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=voorzitter)","0"
"cards","8564","vorm",".","75","0","1749381835","**vorm** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vorm/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vorm)","0"
"cards","8565","vormen",".","75","0","1749381835","**vormen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vormen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vormen)","0"
"cards","8566","vragen",".","75","0","1749381835","**vragen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vragen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vragen)","0"
"cards","8567","vroeg",".","75","0","1749381835","**vroeg** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/vroeg/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=vroeg)","0"
"cards","8568","waarbij",".","75","0","1749381835","**waarbij** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarbij/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarbij)","0"
"cards","8569","waarde",".","75","0","1749381835","**waarde** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarde/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarde)","0"
"cards","8570","waardoor",".","75","0","1749381835","**waardoor** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waardoor/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waardoor)","0"
"cards","8571","waarmee",".","75","0","1749381835","**waarmee** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarmee/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarmee)","0"
"cards","8572","waarom",".","75","0","1749381835","**waarom** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarom/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarom)","0"
"cards","8573","waarop",".","75","0","1749381835","**waarop** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarop/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarop)","0"
"cards","8574","waarvan",".","75","0","1749381835","**waarvan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/waarvan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=waarvan)","0"
"cards","8575","wachten",".","75","0","1749381835","**wachten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/wachten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=wachten)","0"
"cards","8576","wanneer",".","75","0","1749381835","**wanneer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/wanneer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=wanneer)","0"
"cards","8577","water",".","75","0","1749381835","**water** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/water/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=water)","0"
"cards","8578","weken",".","75","0","1749381835","**weken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/weken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=weken)","0"
"cards","8579","welk",".","75","0","1749381835","**welk** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/welk/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=welk)","0"
"cards","8580","werknemer",".","75","0","1749381835","**werknemer** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/werknemer/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=werknemer)","0"
"cards","8581","wet",".","75","0","1749381835","**wet** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/wet/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=wet)","0"
"cards","8582","woord",".","75","0","1749381835","**woord** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/woord/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=woord)","0"
"cards","8583","zaak",".","75","0","1749381835","**zaak** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zaak/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zaak)","0"
"cards","8584","zes",".","75","0","1749381835","**zes** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zes/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zes)","0"
"cards","8585","zetten",".","75","0","1749381835","**zetten** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zetten/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zetten)","0"
"cards","8586","zeven",".","75","0","1749381835","**zeven** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zeven/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zeven)","0"
"cards","8587","zichzelf",".","75","0","1749381835","**zichzelf** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zichzelf/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zichzelf)","0"
"cards","8588","zin",".","75","0","1749381835","**zin** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zin/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zin)","0"
"cards","8589","zoeken",".","75","0","1749381835","**zoeken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zoeken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zoeken)","0"
"cards","8590","zorgen",".","75","0","1749381835","**zorgen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zorgen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zorgen)","0"
"cards","8591","zoveel",".","75","0","1749381835","**zoveel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zoveel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zoveel)","0"
"cards","8592","zwaar",".","75","0","1749381835","**zwaar** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/zwaar/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=zwaar)","0"
"cards","8593","aanbod",".","76","0","1749381835","**aanbod** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/aanbod/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=aanbod)","0"
"cards","8594","aankoop",".","76","0","1749381835","**aankoop** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/aankoop/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=aankoop)","0"
"cards","8595","aanleiding",".","76","0","1749381835","**aanleiding** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/aanleiding/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=aanleiding)","0"
"cards","8596","aanpak",".","76","0","1749381835","**aanpak** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/aanpak/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=aanpak)","0"
"cards","8597","aanwezig",".","76","0","1749381835","**aanwezig** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/aanwezig/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=aanwezig)","0"
"cards","8598","aarde",".","76","0","1749381835","**aarde** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/aarde/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=aarde)","0"
"cards","8599","absoluut",".","76","0","1749381835","**absoluut** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/absoluut/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=absoluut)","0"
"cards","8600","actie",".","76","0","1749381835","**actie** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/actie/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=actie)","0"
"cards","8601","activiteit",".","76","0","1749381835","**activiteit** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/activiteit/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=activiteit)","0"
"cards","8602","advies",".","76","0","1749381835","**advies** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/advies/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=advies)","0"
"cards","8603","afdeling",".","76","0","1749381835","**afdeling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/afdeling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=afdeling)","0"
"cards","8604","afstand",".","76","0","1749381835","**afstand** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/afstand/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=afstand)","0"
"cards","8605","akkoord",".","76","0","1749381835","**akkoord** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/akkoord/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=akkoord)","0"
"cards","8606","allerlei",".","76","0","1749381835","**allerlei** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/allerlei/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=allerlei)","0"
"cards","8607","alsof",".","76","0","1749381835","**alsof** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/alsof/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=alsof)","0"
"cards","8608","alvast",".","76","0","1749381835","**alvast** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/alvast/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=alvast)","0"
"cards","8609","amper",".","76","0","1749381835","**amper** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/amper/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=amper)","0"
"cards","8610","antwoord",".","76","0","1749381835","**antwoord** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/antwoord/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=antwoord)","0"
"cards","8611","artikel",".","76","0","1749381835","**artikel** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/artikel/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=artikel)","0"
"cards","8612","augustus",".","76","0","1749381835","**augustus** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/augustus/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=augustus)","0"
"cards","8613","auto",".","76","0","1749381835","**auto** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/auto/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=auto)","0"
"cards","8614","avond",".","76","0","1749381835","**avond** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/avond/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=avond)","0"
"cards","8615","baan",".","76","0","1749381835","**baan** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/baan/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=baan)","0"
"cards","8616","band",".","76","0","1749381835","**band** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/band/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=band)","0"
"cards","8617","bang",".","76","0","1749381835","**bang** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/bang/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=bang)","0"
"cards","8618","bedoelen",".","76","0","1749381835","**bedoelen** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/bedoelen/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=bedoelen)","0"
"cards","8619","bedoeling",".","76","0","1749381835","**bedoeling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/bedoeling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=bedoeling)","0"
"cards","8620","begrip",".","76","0","1749381835","**begrip** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/begrip/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=begrip)","0"
"cards","8621","behoefte",".","76","0","1749381835","**behoefte** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/behoefte/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=behoefte)","0"
"cards","8622","behouden",".","76","0","1749381835","**behouden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/behouden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=behouden)","0"
"cards","8623","bekijken",".","76","0","1749381835","**bekijken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/bekijken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=bekijken)","0"
"cards","8624","belangstelling",".","76","0","1749381835","**belangstelling** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/belangstelling/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=belangstelling)","0"
"cards","8625","belasting",".","76","0","1749381835","**belasting** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/belasting/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=belasting)","0"
"cards","8626","belegger",".","76","0","1749381835","**belegger** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/belegger/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=belegger)","0"
"cards","8627","beneden",".","76","0","1749381835","**beneden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/beneden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=beneden)","0"
"cards","8628","bereiden",".","76","0","1749381835","**bereiden** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/bereiden/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=bereiden)","0"
"cards","8629","bereiken",".","76","0","1749381835","**bereiken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/bereiken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=bereiken)","0"
"cards","8630","beroep",".","76","0","1749381835","**beroep** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/beroep/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=beroep)","0"
"cards","8631","beschikbaar",".","76","0","1749381835","**beschikbaar** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/beschikbaar/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=beschikbaar)","0"
"cards","8632","beschikken",".","76","0","1749381835","**beschikken** translate [ uitmuntend ](https://www.uitmuntend.de/woerterbuch/beschikken/) [ google ](https://translate.google.com/?sl=nl&tl=de&op=translate&text=beschikken)","0"
